id,name,type,distance,moving_time,elapsed_time,total_elevation_gain,start_date_local,average_speed,max_speed,average_heartrate,max_heartrate,elev_high,elev_low,description,calories
8273846458,Morning Workout,Workout,0.0,00h 49m,00h 49m,0,2022-12-21T10:14:57Z,0.0,0.0,91.0,118.0,,,,
8270111048,Lunch Ride,Ride,16.57,01h 12m,01h 12m,0,2022-12-20T11:42:38Z,13.65,18.26,94.2,112.0,,,,
8265963730,Morning Workout,Workout,0.0,00h 40m,00h 40m,0,2022-12-19T10:48:14Z,0.0,0.0,98.3,138.0,,,,
8262110095,Morning Ride,Ride,18.15,01h 18m,01h 18m,0,2022-12-18T10:21:55Z,13.95,19.0,97.4,119.0,,,,
8257813523,Morning Ride,Ride,16.59,01h 14m,01h 14m,0,2022-12-17T09:57:48Z,13.35,17.41,99.4,110.0,,,,
8254588353,Lunch Workout,Workout,0.0,00h 45m,00h 45m,0,2022-12-16T11:53:25Z,0.0,0.0,87.9,137.0,,,,
8250995196,Lunch Ride,Ride,8.01,00h 43m,00h 43m,0,2022-12-15T12:21:25Z,11.03,13.56,85.0,95.0,,,,
8247500298,Afternoon Workout,Workout,0.0,00h 46m,00h 46m,0,2022-12-14T13:02:45Z,0.0,0.0,92.9,135.0,,,,
8239369318,Lunch Workout,Workout,0.0,00h 48m,00h 48m,0,2022-12-12T12:37:31Z,0.0,0.0,91.6,132.0,,,,
8230055226,Morning Walk,Walk,4.96,00h 50m,00h 50m,39.8,2022-12-10T08:14:39Z,5.95,12.3,100.3,110.0,723.1,694.8,,
8226826688,Morning Walk,Walk,3.97,00h 39m,00h 39m,39.1,2022-12-09T10:52:49Z,6.1,12.19,85.5,99.0,720.2,692.2,,
8226699233,Morning Workout,Workout,0.0,00h 37m,00h 37m,0,2022-12-09T10:07:57Z,0.0,0.0,106.4,137.0,,,,
8218859382,Lunch Ride,Ride,10.41,00h 41m,00h 41m,0,2022-12-07T12:22:28Z,15.09,18.26,99.0,114.0,,,,
8218627313,Lunch Workout,Workout,0.0,00h 36m,00h 36m,0,2022-12-07T11:39:50Z,0.0,0.0,93.1,121.0,,,,
8213858003,Morning Ride,Ride,25.61,01h 15m,01h 15m,0,2022-12-06T09:55:50Z,20.39,37.57,129.4,172.0,,,,
8210267840,Lunch Ride,Ride,21.02,01h 00m,01h 00m,0,2022-12-05T12:11:41Z,20.69,23.83,119.4,136.0,,,,
8209928030,Lunch Workout,Workout,0.0,00h 43m,00h 43m,0,2022-12-05T11:18:50Z,0.0,0.0,97.7,121.0,,,,
8200326347,Morning Ride,Ride,63.78,02h 42m,02h 54m,599.1,2022-12-03T06:08:39Z,23.52,48.06,121.5,163.0,917.5,643.5,,
8197524768,Lunch Run,Run,3.37,00h 21m,00h 21m,24.9,2022-12-02T11:30:38Z,9.26,12.52,145.3,155.0,720.8,716.1,,
8196561790,Morning Ride,Ride,10.09,00h 36m,00h 44m,135.5,2022-12-02T08:26:04Z,16.75,37.74,103.5,119.0,721.3,678.7,,
8194375655,Afternoon Ride,Ride,10.66,00h 34m,00h 45m,129.0,2022-12-01T15:38:22Z,18.73,43.26,112.3,145.0,720.8,666.9,,
8194374814,Afternoon Workout,Workout,0.0,00h 37m,00h 37m,0,2022-12-01T13:22:38Z,0.0,0.0,94.6,124.0,,,,
8192363231,Morning Ride,Ride,10.42,00h 34m,00h 44m,132.9,2022-12-01T08:30:02Z,17.96,36.65,119.4,142.0,721.3,678.8,,
8188717080,Lunch Ride,Ride,20.36,01h 01m,01h 01m,0,2022-11-30T11:50:03Z,19.99,36.64,122.0,170.0,,,,
8184613785,Lunch Ride,Ride,20.28,00h 59m,00h 59m,0,2022-11-29T12:41:15Z,20.58,24.31,114.5,132.0,,,,
8184612907,Lunch Workout,Workout,0.0,00h 39m,00h 39m,0,2022-11-29T11:56:24Z,0.0,0.0,115.7,157.0,,,,
8179654463,Lunch Ride,Ride,20.28,00h 59m,00h 59m,0,2022-11-28T12:02:17Z,20.33,23.7,111.0,130.0,,,,
8179348814,Morning Workout,Workout,0.0,00h 42m,00h 42m,0,2022-11-28T10:46:30Z,0.0,0.0,111.0,144.0,,,,
8169248192,Morning Run,Run,5.06,00h 33m,00h 33m,5.4,2022-11-26T08:25:37Z,8.99,11.21,146.6,159.0,735.5,731.5,,
8165885017,Lunch Ride,Ride,20.01,01h 00m,01h 00m,0,2022-11-25T11:25:47Z,20.01,25.7,117.9,140.0,,,,
8165884602,Morning Workout,Workout,0.0,00h 35m,00h 35m,0,2022-11-25T10:46:42Z,0.0,0.0,97.7,121.0,,,,
8161427208,Lunch Ride,Ride,20.09,01h 00m,01h 00m,0,2022-11-24T11:31:02Z,20.05,24.8,125.2,149.0,,,,
8157489358,Afternoon Ride,Ride,20.11,00h 50m,00h 50m,0,2022-11-23T13:45:32Z,23.81,30.93,137.9,172.0,,,,
8153378538,Afternoon Walk,Walk,3.99,00h 36m,00h 36m,38.6,2022-11-22T15:51:45Z,6.65,13.54,105.6,145.0,719.6,692.2,,
8152382464,Lunch Workout,Workout,0.0,00h 43m,00h 43m,0,2022-11-22T11:30:24Z,0.0,0.0,112.2,159.0,,,,
8148468051,Afternoon Walk,Walk,3.89,00h 37m,00h 37m,38.2,2022-11-21T13:03:21Z,6.25,15.15,96.1,111.0,720.2,694.8,,
8148416117,Lunch Workout,Workout,0.0,00h 40m,00h 40m,0,2022-11-21T12:21:01Z,0.0,0.0,103.6,144.0,,,,
8143096962,Morning Walk,Walk,4.05,00h 41m,00h 50m,38.5,2022-11-20T10:05:49Z,5.78,22.15,99.8,112.0,727.2,694.8,,
8137831811,Morning Ride,Ride,63.61,02h 38m,02h 43m,649.9,2022-11-19T06:10:23Z,24.13,56.26,130.2,172.0,937.1,665.2,,
8134902206,Afternoon Ride,Ride,21.12,00h 53m,00h 53m,125.8,2022-11-18T13:15:56Z,23.65,39.86,124.3,164.0,718.7,630.8,,
8132634403,Night Ride,Ride,25.59,01h 09m,01h 10m,208.0,2022-11-17T21:52:40Z,22.0,38.95,115.5,154.0,750.4,681.2,,
8130662742,Afternoon Walk,Walk,2.26,00h 24m,00h 25m,18.9,2022-11-17T14:12:02Z,5.61,10.17,95.8,110.0,709.6,694.8,,
8130318696,Lunch Workout,Workout,0.0,00h 42m,00h 42m,0,2022-11-17T12:06:53Z,0.0,0.0,108.7,136.0,,,,
8129757811,Morning Walk,Walk,2.49,00h 24m,00h 29m,20.4,2022-11-17T09:29:22Z,6.06,11.31,102.0,115.0,706.4,694.4,,
8127206658,Evening Walk,Walk,3.27,00h 35m,00h 41m,19.1,2022-11-16T18:21:13Z,5.46,16.05,91.4,112.0,731.7,704.5,,
8126961236,Afternoon Walk,Walk,3.16,00h 30m,00h 32m,49.3,2022-11-16T17:35:25Z,6.14,20.34,100.8,115.0,739.0,703.4,,
8121312977,Lunch Workout,Workout,0.0,00h 46m,00h 46m,0,2022-11-15T12:56:55Z,0.0,0.0,89.1,124.0,,,,
8118009129,Evening Ride,Ride,27.56,01h 15m,01h 18m,225.4,2022-11-14T18:23:36Z,21.96,41.7,120.3,159.0,728.1,652.3,,
8116447592,Lunch Workout,Workout,0.0,00h 43m,00h 43m,0,2022-11-14T12:49:18Z,0.0,0.0,97.8,138.0,,,,
8110121317,Morning Ride,Ride,80.92,03h 08m,03h 14m,797.3,2022-11-13T06:18:47Z,25.73,49.02,138.1,176.0,928.2,635.6,,
8104978811,Morning Walk,Walk,6.8,01h 12m,01h 19m,62.8,2022-11-12T08:36:44Z,5.66,12.99,95.0,109.0,732.2,694.8,,
8100455389,Morning Ride,Ride,20.08,00h 56m,01h 04m,241.7,2022-11-11T08:38:50Z,21.3,45.55,114.3,138.0,721.3,665.9,,
8096549838,Lunch Ride,Ride,21.38,00h 52m,00h 57m,176.3,2022-11-10T12:39:02Z,24.48,45.69,130.9,172.0,709.7,635.3,,
8095934619,Morning Workout,Workout,0.0,00h 37m,00h 37m,0,2022-11-10T10:14:32Z,0.0,0.0,105.4,137.0,,,,
8091343149,Morning Ride,Ride,20.28,00h 57m,01h 00m,248.9,2022-11-09T10:42:04Z,21.15,43.71,132.5,176.0,667.9,606.1,,
8086504371,Lunch Workout,Workout,0.0,00h 37m,00h 37m,0,2022-11-08T12:27:36Z,0.0,0.0,99.6,123.0,,,,
8085776184,Morning Ride,Ride,20.03,01h 01m,01h 09m,200.9,2022-11-08T08:30:32Z,19.57,48.48,112.6,174.0,721.3,666.9,,
8082435949,Afternoon Ride,Ride,10.55,00h 33m,00h 45m,130.3,2022-11-07T15:33:20Z,18.94,47.52,121.9,141.0,720.7,666.9,,
8081535323,Lunch Workout,Workout,0.0,00h 38m,00h 38m,0,2022-11-07T11:55:38Z,0.0,0.0,99.1,129.0,,,,
8081418795,Morning Ride,Ride,10.32,00h 33m,00h 44m,138.7,2022-11-07T08:42:07Z,18.68,44.65,113.7,138.0,721.3,678.7,,
8070228423,Morning Ride,Ride,80.29,03h 08m,03h 20m,768.0,2022-11-05T05:57:55Z,25.58,53.2,138.1,180.0,847.3,579.5,,
8066675438,Morning Ride,Ride,32.0,01h 17m,01h 18m,244.3,2022-11-04T09:49:30Z,24.72,48.42,141.2,176.0,764.9,692.2,,
8062172551,Lunch Workout,Workout,0.0,00h 38m,00h 38m,0,2022-11-03T12:44:06Z,0.0,0.0,95.2,128.0,,,,
8058128515,Afternoon Ride,Ride,10.54,00h 32m,00h 46m,129.2,2022-11-02T15:26:21Z,19.44,45.71,116.5,136.0,720.8,666.9,,
8057522195,Afternoon Workout,Workout,0.0,00h 38m,00h 38m,0,2022-11-02T13:12:16Z,0.0,0.0,92.8,114.0,,,,
8056323833,Morning Ride,Ride,10.3,00h 33m,00h 43m,136.5,2022-11-02T08:32:20Z,18.19,41.34,125.6,156.0,721.3,678.8,,
8054167893,Evening Workout,Workout,0.0,00h 40m,00h 40m,0,2022-11-01T18:42:32Z,0.0,0.0,89.6,116.0,,,,
8050759176,Morning Ride,Ride,37.2,01h 37m,01h 40m,434.8,2022-11-01T06:27:17Z,22.99,41.26,128.6,179.0,721.3,666.8,,
8046317743,Morning Ride,Ride,20.4,00h 58m,01h 05m,200.5,2022-10-31T08:29:12Z,20.85,39.26,111.6,132.0,721.3,666.9,,
8041362092,Morning Walk,Walk,5.12,00h 54m,01h 13m,40.7,2022-10-30T10:18:05Z,5.69,10.9,96.5,118.0,723.1,694.8,,
8034988796,Morning Ride,Ride,62.82,02h 34m,02h 42m,572.2,2022-10-29T05:51:50Z,24.46,47.57,130.3,171.0,945.6,700.8,,
8031494298,Lunch Workout,Workout,0.0,00h 41m,00h 41m,0,2022-10-28T12:55:12Z,0.0,0.0,94.2,127.0,,,,
8030698967,Morning Ride,Ride,10.39,00h 34m,00h 44m,134.6,2022-10-28T08:30:15Z,18.21,40.16,116.1,141.0,721.3,678.7,,
8026429053,Lunch Ride,Ride,22.59,00h 56m,01h 01m,279.5,2022-10-27T11:48:45Z,24.03,52.73,134.6,174.0,721.3,666.8,,
8026152370,Lunch Workout,Workout,0.0,00h 36m,00h 36m,0,2022-10-27T11:01:05Z,0.0,0.0,94.2,117.0,,,,
8022332578,Afternoon Ride,Ride,10.49,00h 33m,00h 46m,128.7,2022-10-26T15:32:00Z,18.71,42.37,112.5,148.0,720.8,667.0,,
8020700819,Morning Ride,Ride,10.52,00h 33m,00h 40m,128.9,2022-10-26T08:32:56Z,19.01,47.26,110.5,131.0,721.3,667.2,,
8018794477,Afternoon Ride,Ride,10.49,00h 31m,00h 42m,128.1,2022-10-25T15:30:50Z,19.94,44.06,122.6,148.0,720.8,667.0,,
8018793326,Afternoon Workout,Workout,0.0,00h 37m,00h 37m,0,2022-10-25T13:47:11Z,0.0,0.0,95.7,123.0,,,,
8015450792,Morning Ride,Ride,10.38,00h 34m,00h 46m,137.4,2022-10-25T08:31:06Z,18.05,39.32,117.9,138.0,721.3,678.8,,
8011433659,Lunch Ride,Ride,20.71,00h 52m,00h 57m,224.6,2022-10-24T12:13:10Z,23.47,42.36,127.6,171.0,721.3,666.9,,
8000513992,Morning Ride,Ride,0.0,01h 00m,01h 00m,0,2022-10-22T10:30:58Z,0.0,0.0,128.0,156.0,,,,
7996029401,Morning Ride,Ride,20.94,00h 54m,00h 58m,225.8,2022-10-21T10:22:18Z,23.01,44.58,128.2,163.0,721.3,666.9,,
7991537134,Lunch Run,Run,5.88,00h 39m,00h 40m,43.1,2022-10-20T11:26:49Z,8.85,16.57,145.0,154.0,721.1,716.0,,
7991401150,Morning Workout,Workout,0.0,00h 57m,00h 57m,0,2022-10-20T10:22:59Z,0.0,0.0,90.6,131.0,,,,
7986693251,Lunch Run,Run,5.19,00h 38m,00h 39m,49.1,2022-10-19T12:03:47Z,7.99,11.15,142.7,159.0,720.8,694.8,,
7986239481,Morning Workout,Workout,0.0,00h 40m,00h 40m,0,2022-10-19T09:32:30Z,0.0,0.0,107.5,140.0,,,,
7986081403,Morning Ride,Ride,10.38,00h 36m,00h 45m,134.7,2022-10-19T08:32:11Z,17.07,45.89,119.6,148.0,721.3,678.7,,
7982314795,Afternoon Ride,Ride,11.51,00h 35m,00h 43m,135.9,2022-10-18T15:25:04Z,19.43,46.05,125.1,157.0,720.8,666.9,,
7981547959,Morning Workout,Workout,0.0,00h 50m,00h 50m,0,2022-10-18T10:57:39Z,0.0,0.0,102.3,128.0,,,,
7980720385,Morning Ride,Ride,11.18,00h 37m,00h 49m,154.8,2022-10-18T08:31:48Z,17.85,40.56,122.0,150.0,721.3,678.7,,
7976690423,Afternoon Run,Run,5.77,00h 42m,00h 43m,45.8,2022-10-17T13:14:16Z,8.06,11.42,143.0,172.0,720.8,711.7,,
7975853612,Morning Ride,Ride,10.27,00h 35m,00h 44m,138.7,2022-10-17T08:31:54Z,17.28,40.26,126.3,167.0,721.3,678.8,,
7964543807,Morning Ride,Ride,57.02,02h 21m,02h 29m,472.1,2022-10-15T06:06:01Z,24.22,47.87,128.1,176.0,848.7,695.6,,
7961499480,Afternoon Ride,Ride,20.51,00h 57m,01h 00m,201.7,2022-10-14T13:58:36Z,21.24,43.44,122.0,166.0,721.3,666.9,,
7960343606,Morning Ride,Ride,10.37,00h 33m,00h 41m,135.4,2022-10-14T08:38:01Z,18.44,49.15,123.7,167.0,721.3,678.8,,
7957094237,Afternoon Ride,Ride,10.53,00h 34m,00h 44m,131.1,2022-10-13T15:29:20Z,18.57,43.41,121.4,160.0,720.7,666.9,,
7957093057,Morning Workout,Workout,0.0,00h 42m,00h 42m,0,2022-10-13T10:06:55Z,0.0,0.0,92.8,116.0,,,,
7955587395,Morning Ride,Ride,10.77,00h 38m,00h 46m,151.0,2022-10-13T08:32:27Z,16.91,43.92,106.0,129.0,721.3,678.8,,
7950162754,Morning Ride,Ride,62.96,02h 37m,02h 45m,559.1,2022-10-12T05:59:28Z,24.0,48.12,120.5,143.0,945.6,703.8,,
7947302633,Afternoon Ride,Ride,11.2,00h 34m,00h 46m,139.5,2022-10-11T15:27:34Z,19.35,46.61,117.3,156.0,720.8,667.0,,
7945116391,Morning Workout,Workout,0.0,00h 43m,00h 43m,0,2022-10-11T09:54:16Z,0.0,0.0,101.0,136.0,,,,
7944884452,Morning Ride,Ride,10.37,00h 38m,00h 46m,135.4,2022-10-11T08:30:07Z,16.2,45.97,118.4,136.0,721.3,678.8,,
7941396523,Afternoon Ride,Ride,10.09,00h 34m,00h 43m,121.1,2022-10-10T15:28:01Z,17.79,46.5,115.6,141.0,720.8,680.3,,
7940401885,Lunch Workout,Workout,0.0,00h 41m,00h 41m,0,2022-10-10T11:09:01Z,0.0,0.0,94.6,121.0,,,,
7939942086,Morning Ride,Ride,10.85,00h 39m,00h 47m,144.2,2022-10-10T08:38:03Z,16.59,41.57,117.2,144.0,721.3,678.7,,
7928643465,Morning Walk,Walk,9.14,01h 34m,01h 37m,17.8,2022-10-08T07:37:40Z,5.8,10.69,106.3,145.0,739.9,731.4,,
7924353125,Morning Workout,Workout,0.0,00h 41m,00h 41m,0,2022-10-07T10:02:55Z,0.0,0.0,95.6,138.0,,,,
7924180267,Morning Ride,Ride,10.94,00h 38m,00h 47m,144.1,2022-10-07T08:37:29Z,17.14,50.26,119.2,144.0,721.3,678.8,,
7920736389,Afternoon Ride,Ride,22.4,01h 03m,01h 19m,202.3,2022-10-06T14:56:09Z,21.33,47.04,114.5,133.0,720.8,680.3,,
7919228438,Morning Workout,Workout,0.0,00h 38m,00h 38m,0,2022-10-06T09:43:38Z,0.0,0.0,101.2,132.0,,,,
7919085861,Morning Ride,Ride,10.38,00h 35m,00h 44m,135.3,2022-10-06T08:31:02Z,17.62,40.12,112.0,130.0,721.3,678.7,,
7915447665,Afternoon Ride,Ride,14.06,00h 42m,00h 51m,145.0,2022-10-05T15:18:58Z,19.98,44.05,119.3,142.0,720.7,680.3,,
7913912005,Morning Ride,Ride,10.53,00h 33m,00h 42m,129.5,2022-10-05T08:40:40Z,18.89,42.03,114.5,134.0,721.3,667.3,,
7910173928,Afternoon Ride,Ride,10.55,00h 32m,00h 46m,131.4,2022-10-04T15:25:21Z,19.35,40.24,125.9,154.0,720.7,666.9,,
7908892130,Morning Workout,Workout,0.0,00h 49m,00h 49m,0,2022-10-04T10:44:29Z,0.0,0.0,100.5,134.0,,,,
7908515154,Morning Ride,Ride,10.27,00h 35m,00h 45m,137.9,2022-10-04T08:30:19Z,17.14,40.28,111.3,131.0,721.3,678.7,,
7907085247,Night Ride,Ride,27.77,01h 15m,01h 21m,340.2,2022-10-03T22:30:07Z,22.17,41.88,114.9,144.0,721.3,666.9,,
7888686259,Morning Workout,Workout,0.0,00h 43m,00h 43m,0,2022-09-30T10:44:59Z,0.0,0.0,98.0,131.0,,,,
7888425649,Morning Ride,Ride,15.62,00h 49m,00h 59m,172.7,2022-09-30T08:33:04Z,19.05,40.71,128.0,160.0,721.3,678.8,,
7883600239,Morning Ride,Ride,15.22,00h 48m,00h 55m,175.5,2022-09-29T08:40:40Z,19.03,40.67,121.3,145.0,721.3,678.7,,
7880071092,Afternoon Ride,Ride,14.1,00h 41m,00h 57m,145.3,2022-09-28T15:15:50Z,20.39,39.55,114.8,142.0,720.7,680.3,,
7878879084,Morning Workout,Workout,0.0,00h 38m,00h 38m,0,2022-09-28T10:47:20Z,0.0,0.0,101.5,130.0,,,,
7878540880,Morning Ride,Ride,10.12,00h 32m,00h 41m,142.0,2022-09-28T08:37:30Z,18.66,37.97,115.1,136.0,721.3,678.8,,
7874924221,Afternoon Ride,Ride,17.03,00h 46m,00h 59m,171.6,2022-09-27T15:10:23Z,21.79,46.88,117.9,143.0,720.8,667.0,,
7873387915,Morning Ride,Ride,10.18,00h 34m,00h 43m,136.2,2022-09-27T08:27:29Z,17.49,40.5,112.5,134.0,721.3,678.8,,
7870049129,Afternoon Ride,Ride,15.84,00h 46m,00h 59m,163.0,2022-09-26T15:13:30Z,20.54,41.72,113.8,146.0,720.7,666.9,,
7869378376,Lunch Workout,Workout,0.0,00h 44m,00h 44m,0,2022-09-26T12:46:22Z,0.0,0.0,101.1,135.0,,,,
7868602313,Morning Ride,Ride,10.19,00h 34m,00h 44m,135.4,2022-09-26T08:35:34Z,17.63,38.89,121.1,137.0,721.4,678.8,,
7857320495,Morning Ride,Ride,55.8,02h 20m,02h 25m,433.5,2022-09-24T06:06:28Z,23.8,47.59,117.7,140.0,829.6,692.2,,
7852934463,Morning Ride,Ride,13.45,00h 43m,00h 52m,168.3,2022-09-23T08:28:38Z,18.51,38.84,111.8,129.0,721.3,678.7,,
7849448557,Afternoon Ride,Ride,10.69,00h 34m,00h 45m,131.0,2022-09-22T15:26:09Z,18.64,51.34,115.2,137.0,720.7,666.9,,
7849447146,Lunch Workout,Workout,0.0,00h 43m,00h 43m,0,2022-09-22T12:28:53Z,0.0,0.0,103.2,132.0,,,,
7847816914,Morning Ride,Ride,10.45,00h 34m,00h 42m,128.4,2022-09-22T08:35:21Z,18.32,39.51,106.1,129.0,721.3,666.9,,
7844081460,Afternoon Ride,Ride,11.65,00h 36m,00h 51m,139.9,2022-09-21T15:30:19Z,19.21,43.8,118.5,150.0,720.8,667.0,,
7843371802,Afternoon Workout,Workout,0.0,00h 39m,00h 39m,0,2022-09-21T13:12:58Z,0.0,0.0,110.7,140.0,,,,
7842437187,Morning Ride,Ride,10.14,00h 34m,00h 41m,135.2,2022-09-21T08:33:29Z,17.54,41.86,117.1,139.0,721.3,678.7,,
7842483932,Afternoon Ride,Ride,11.7,00h 33m,00h 41m,134.0,2022-09-20T15:24:51Z,20.95,44.65,122.1,143.0,720.8,666.9,,
7836748818,Morning Ride,Ride,11.56,00h 37m,00h 45m,144.6,2022-09-20T08:28:20Z,18.68,43.7,123.0,152.0,721.3,667.3,,
7833307721,Afternoon Ride,Ride,10.27,00h 31m,00h 40m,122.0,2022-09-19T15:43:40Z,19.59,46.89,116.7,137.0,720.7,680.4,,
7832559392,Afternoon Workout,Workout,0.0,00h 35m,00h 35m,0,2022-09-19T13:03:46Z,0.0,0.0,103.0,139.0,,,,
7831638712,Morning Ride,Ride,10.49,00h 36m,00h 43m,130.8,2022-09-19T08:36:46Z,17.44,37.04,114.6,147.0,721.3,667.3,,
7820497201,Morning Ride,Ride,46.25,02h 05m,02h 08m,581.7,2022-09-17T07:01:53Z,22.16,45.05,123.4,154.0,721.3,666.9,,
7816363360,Morning Ride,Ride,21.47,00h 57m,01h 01m,269.4,2022-09-16T10:15:45Z,22.42,47.8,115.1,146.0,721.3,666.9,,
7811383099,Lunch Workout,Workout,0.0,00h 40m,00h 40m,0,2022-09-15T11:42:16Z,0.0,0.0,91.9,125.0,,,,
7806159372,Lunch Workout,Workout,0.0,00h 43m,00h 43m,0,2022-09-14T11:55:32Z,0.0,0.0,96.1,124.0,,,,
7800512758,Lunch Workout,Workout,0.0,00h 40m,00h 40m,0,2022-09-13T11:10:39Z,0.0,0.0,98.8,127.0,,,,
7795078807,Morning Walk,Walk,7.61,01h 13m,01h 29m,80.6,2022-09-12T09:58:11Z,6.25,13.5,104.3,123.0,713.7,679.9,,
7788706516,Morning Ride,Ride,23.76,01h 07m,01h 07m,309.5,2022-09-11T08:40:10Z,21.19,48.21,126.4,159.0,721.3,666.9,,
7782986422,Morning Ride,Ride,46.51,02h 03m,02h 04m,571.1,2022-09-10T07:02:38Z,22.57,46.5,118.5,141.0,721.3,666.9,,
7779100783,Lunch Workout,Workout,0.0,00h 43m,00h 43m,0,2022-09-09T11:57:21Z,0.0,0.0,107.9,138.0,,,,
7773985873,Lunch Workout,Workout,0.0,00h 39m,00h 39m,0,2022-09-08T11:21:49Z,0.0,0.0,99.4,133.0,,,,
7769802414,Lunch Ride,Ride,0.0,00h 51m,00h 51m,0,2022-09-07T12:24:09Z,0.0,0.0,118.9,144.0,,,,
7764614268,Lunch Walk,Walk,5.09,00h 50m,00h 57m,75.7,2022-09-06T11:08:04Z,6.01,15.98,90.2,109.0,741.1,703.9,,
7757755970,Afternoon Workout,Workout,0.0,00h 36m,00h 36m,0,2022-09-05T13:11:30Z,0.0,0.0,97.8,133.0,,,,
7754211544,Afternoon Ride,Ride,40.67,01h 50m,01h 58m,511.1,2022-09-04T15:52:34Z,22.12,43.32,126.3,160.0,721.3,667.3,,
7745355382,Morning Ride,Ride,45.62,02h 10m,02h 15m,506.2,2022-09-03T07:07:21Z,21.01,42.78,119.2,148.0,720.3,678.8,,
7741257019,Lunch Workout,Workout,0.0,00h 39m,00h 39m,0,2022-09-02T11:56:33Z,0.0,0.0,97.9,131.0,,,,
7735718418,Lunch Ride,Ride,0.0,00h 40m,00h 40m,0,2022-09-01T11:50:19Z,0.0,0.0,118.2,143.0,,,,
7735540364,Lunch Workout,Workout,0.0,00h 37m,00h 37m,0,2022-09-01T11:04:35Z,0.0,0.0,96.7,122.0,,,,
7724180333,Lunch Workout,Workout,0.0,00h 35m,00h 35m,0,2022-08-30T11:03:58Z,0.0,0.0,110.4,136.0,,,,
7724046991,Morning Run,Run,6.07,00h 46m,00h 46m,46.9,2022-08-30T10:08:00Z,7.78,24.4,142.3,168.0,720.8,704.4,,
7718685502,Morning Workout,Workout,0.0,00h 37m,00h 37m,0,2022-08-29T10:32:32Z,0.0,0.0,102.0,145.0,,,,
7717174748,Night Walk,Walk,5.92,01h 00m,01h 00m,52.1,2022-08-28T21:17:44Z,5.89,11.17,100.2,125.0,723.2,694.8,,
7708566951,Afternoon Workout,Workout,0.0,00h 46m,00h 46m,0,2022-08-27T14:20:43Z,0.0,0.0,107.2,138.0,,,,
7701638728,Morning Walk,Walk,7.04,01h 15m,01h 15m,28.7,2022-08-26T07:11:34Z,5.61,10.35,90.0,101.0,14.4,3.7,,
7696663611,Morning Workout,Workout,0.0,00h 45m,00h 45m,0,2022-08-25T10:12:33Z,0.0,0.0,111.7,156.0,,,,
7691164676,Lunch Workout,Workout,0.0,00h 44m,00h 44m,0,2022-08-24T11:12:34Z,0.0,0.0,107.5,145.0,,,,
7684408652,Morning Run,Run,8.49,01h 04m,01h 04m,28.4,2022-08-23T07:24:33Z,7.88,12.59,137.2,177.0,14.4,3.7,,
7679760713,Lunch Workout,Workout,0.0,00h 47m,00h 47m,0,2022-08-22T11:26:34Z,0.0,0.0,102.8,143.0,,,,
7678097672,Night Walk,Walk,8.58,01h 24m,01h 27m,32.5,2022-08-21T22:21:28Z,6.12,12.27,97.3,118.0,14.4,3.7,,
7662740771,Morning Workout,Workout,0.0,00h 43m,00h 43m,0,2022-08-19T08:26:50Z,0.0,0.0,102.0,160.0,,,,
7662555105,Morning Walk,Walk,6.03,01h 00m,01h 03m,29.7,2022-08-19T07:05:50Z,6.0,14.82,94.0,113.0,14.5,3.7,,
7657788863,Morning Workout,Workout,0.0,00h 44m,00h 44m,0,2022-08-18T10:58:30Z,0.0,0.0,108.4,148.0,,,,
7651740534,Morning Walk,Walk,8.11,01h 16m,01h 16m,28.7,2022-08-17T07:33:32Z,6.37,9.59,100.8,121.0,14.5,3.7,,
7646849541,Lunch Workout,Workout,0.0,00h 35m,00h 35m,0,2022-08-16T12:23:03Z,0.0,0.0,114.4,139.0,,,,
7645936954,Morning Walk,Walk,6.28,00h 59m,00h 59m,28.7,2022-08-16T07:31:11Z,6.3,11.95,101.5,120.0,14.5,3.7,,
7640294270,Morning Workout,Workout,0.0,00h 43m,00h 43m,0,2022-08-15T08:03:42Z,0.0,0.0,102.5,142.0,,,,
7640113909,Morning Walk,Walk,6.21,00h 53m,00h 53m,26.7,2022-08-15T06:57:41Z,6.97,11.81,107.8,161.0,14.4,3.7,,
7634786489,Morning Workout,Workout,0.0,00h 40m,00h 40m,0,2022-08-14T08:57:27Z,0.0,0.0,102.0,141.0,,,,
7634565217,Morning Walk,Walk,5.1,00h 53m,00h 55m,28.8,2022-08-14T07:38:53Z,5.74,9.01,94.4,113.0,14.4,3.7,,
7607110140,Morning Workout,Workout,0.0,00h 43m,00h 43m,0,2022-08-09T08:39:23Z,0.0,0.0,92.3,142.0,,,,
7598053114,Morning Ride,Ride,86.55,04h 34m,04h 43m,461.6,2022-08-07T08:04:59Z,18.95,41.57,124.9,169.0,900.2,795.0,,
7593070224,Morning Ride,Ride,65.94,04h 50m,05h 22m,1196.7,2022-08-06T07:10:54Z,13.61,48.59,129.6,164.0,560.7,252.4,,
7587179550,Morning Ride,Ride,112.25,08h 11m,09h 24m,2237.9,2022-08-05T06:48:28Z,13.69,59.02,132.1,165.0,1328.5,351.3,,
7581242046,Morning Ride,Ride,113.7,06h 43m,07h 23m,1432.1,2022-08-04T06:53:36Z,16.93,60.15,134.4,174.0,1495.4,477.1,,
7575125957,Morning Ride,Ride,112.3,05h 58m,06h 16m,688.6,2022-08-03T07:00:44Z,18.79,40.06,131.6,170.0,921.1,791.9,,
